"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1922040";"";"0";"473.60";"0";"3.85";"30";"COc1cccc(CN(CC[N+]2(C)CCCC2)C(=O)c2cc3ccc(-c4cn[nH]c4)nc3n2C)c1";"IC50";"'='";"6600.0";"nM";"5.18";"";"";"UO_0000065";"10.94";"0.20";"1.33";"6.81";"0";"CHEMBL1924422";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921670";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1922132";"";"0";"347.38";"0";"2.89";"4";"COc1cccc(CNC(=O)c2c[nH]c3nc(-c4cn[nH]c4)ccc23)c1";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"22.91";"0.42";"5.07";"8.32";"0";"CHEMBL1924422";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921670";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1922140";"";"0";"458.57";"0";"3.24";"52";"COc1cccc(CNC(=O)c2[nH]c3cc(-c4cn[nH]c4)ccc3c2CN2CCN(C)CC2)c1";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"17.93";"0.33";"4.98";"9.21";"0";"CHEMBL1924422";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921670";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1794064";"GSK-561866B";"0";"470.41";"0";"0.12";"13";"CCn1c(-c2nonc2N)nc2c(C#CCN)ncc(OCCCN)c21.O=C(O)C(F)(F)F";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"18.80";"0.35";"6.58";"4.27";"0";"CHEMBL1028092";"Inhibition of human recombinant ROCK1 expressed in Sf9 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140130";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3308860";""
"CHEMBL522351";"";"0";"459.51";"1";"-0.08";"14b";"CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCCCNC[C@H](O)CO)c21";"IC50";"'='";"250.0";"nM";"6.60";"";"";"UO_0000065";"14.37";"0.27";"6.68";"3.72";"0";"CHEMBL1028092";"Inhibition of human recombinant ROCK1 expressed in Sf9 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140130";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3308860";""
"CHEMBL4649403";"";"0";"364.43";"0";"3.16";"8i";"COc1cccc(Cn2cnc3sc(-c4ccnc(N)c4)cc3c2=O)c1";"IC50";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"21.25";"0.41";"4.58";"9.33";"0";"CHEMBL4617454";"Inhibition of recombinant human ROCK1 (17 to 535 residues) using KEAKEKRQEQIAKRRRLSSLRASTSKSGGSQK as substrate incubated for 40 mins in presence of [gamma-33P]ATP by radiometric scintillation assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4616614";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";""
"CHEMBL600236";"";"0";"323.40";"0";"1.74";"16";"CN1CCCN(c2nc(-c3cccc4[nH]ncc34)cnc2N)CC1";"IC50";"'='";"9600.0";"nM";"5.02";"";"";"UO_0000065";"15.52";"0.29";"3.28";"5.77";"0";"CHEMBL1074822";"Inhibition of human recombinant ROCK1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157736";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL599163";"";"0";"354.46";"0";"1.25";"38";"OCCN1CCN(c2nc(-c3ccncc3)cnc2N2CCCC2)CC1";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"18.40";"0.34";"5.27";"9.51";"0";"CHEMBL1074822";"Inhibition of human recombinant ROCK1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157736";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL575962";"";"0";"340.44";"0";"1.77";"3A";"c1cc(Nc2nc(NC3CCCC3)nc(N3CCNCC3)n2)ccn1";"IC50";"'='";"890.0";"nM";"6.05";"";"";"UO_0000065";"17.77";"0.33";"4.28";"6.66";"0";"CHEMBL1054435";"Inhibition of ROCK1 by IMAP assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154592";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL575759";"";"0";"402.51";"0";"2.39";"3D";"c1ccc2c(c1)CCC(Nc1nc(Nc3ccncc3)nc(N3CCNCC3)n1)C2";"IC50";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"18.98";"0.35";"5.25";"8.40";"0";"CHEMBL1054435";"Inhibition of ROCK1 by IMAP assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154592";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL575973";"";"0";"388.48";"0";"2.00";"4B";"c1ccc(Nc2nc(NC3Cc4ccccc4C3)nc(N3CCNCC3)n2)nc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1054436";"Inhibition of ROCK1 in human THP1 cells assessed as inhibition of MCP1-induced cell migration";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154592";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3307574";""
"CHEMBL3930239";"";"0";"345.36";"0";"2.58";"BDBM197985";"Cn1ccnc1C(=O)Nc1ccc(-c2n[nH]c(=O)c3ccccc23)cc1";"IC50";"'='";"544.0";"nM";"6.26";"";"351450";"UO_0000065";"18.14";"0.33";"3.68";"6.76";"0";"CHEMBL3887751";"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LabChip 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity. Compounds were tested in dose-response format, and the inhibition of kinase activity was calculated at each concentration of compound.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886438";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL1084106";"";"0";"367.84";"0";"3.61";"22";"O=C(Nc1cc2cc[nH]c(=O)c2cc1Cl)C(NC1CC1)c1ccccc1";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"20.14";"0.39";"3.80";"10.01";"0";"CHEMBL1117929";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155525";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL1215304";"";"0";"475.59";"0";"3.46";"35";"COc1ccc2c(c1)C[C@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCC1CCN(C)CC1)NC2";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"16.82";"0.31";"4.54";"8.74";"0";"CHEMBL1219255";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1212924";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL2017214";"";"0";"422.56";"0";"3.12";"8";"CSc1ccccc1Nc1nc(N2CCNCC2)nc2c(NCC3CC3)ncnc12";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2019686";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016462";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2011";"None";""
"CHEMBL1614774";"";"0";"430.47";"0";"2.03";"(S)-21a";"Nc1nc(-c2ccc3c(N)[nH]nc3c2)cc(N2CCO[C@H](C(=O)Nc3ccccc3)C2)n1";"IC50";"'='";"794.33";"nM";"6.10";"";"";"UO_0000065";"14.17";"0.26";"4.07";"4.12";"0";"CHEMBL1768782";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1765070";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1923180";"";"0";"347.38";"0";"2.89";"46";"COc1ccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)nc3[nH]2)cc1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"18.14";"0.33";"3.41";"6.58";"0";"CHEMBL1925274";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921667";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1923174";"";"0";"360.42";"0";"4.06";"40";"COc1cccc([C@H](C)NC(=O)c2c[nH]c3cc(-c4cn[nH]c4)ccc23)c1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"17.48";"0.32";"2.24";"7.61";"0";"CHEMBL1925274";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921667";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL3410040";"";"0";"421.89";"0";"4.62";"18f";"Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccccc4Cl)cc3)c12";"IC50";"'='";"4390.0";"nM";"5.36";"";"";"UO_0000065";"12.70";"0.24";"0.74";"5.69";"0";"CHEMBL3411301";"Inhibition of human ROCK1 using KEAKEKRQEQIAKRRRLSSLRASTSKSGGSQK peptide substrate, ATP and [gamma33P]ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407489";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL484967";"";"0";"333.44";"0";"3.49";"20";"NCc1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1";"IC50";"'='";"199.53";"nM";"6.70";"";"";"UO_0000065";"20.09";"0.37";"3.21";"11.14";"0";"CHEMBL985027";"Inhibition of Rock1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138455";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL570116";"";"0";"437.50";"0";"3.07";"22j";"Cc1c[nH]c2ncnc(N3CCN(C(=O)Nc4cccc(OC(=O)N(C)C)c4)[C@@H](C)C3)c12";"IC50";"'='";"490.0";"nM";"6.31";"";"";"UO_0000065";"14.42";"0.27";"3.24";"5.91";"0";"CHEMBL1036968";"Inhibition of human ROCK1 expressed in baculovirus system";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154624";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL591272";"";"0";"323.40";"0";"1.74";"15";"CN1CCCN(c2nc(-c3ccnc4[nH]ccc34)cnc2N)CC1";"IC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"18.01";"0.33";"4.08";"6.70";"0";"CHEMBL1074822";"Inhibition of human recombinant ROCK1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157736";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL589337";"";"0";"328.42";"0";"1.08";"22";"CN1CCCN(c2nc(-c3ccncc3)cnc2NCCO)CC1";"IC50";"'='";"42000.0";"nM";"4.38";"";"";"UO_0000065";"13.33";"0.25";"3.30";"5.65";"0";"CHEMBL1074822";"Inhibition of human recombinant ROCK1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157736";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL602753";"";"0";"352.49";"0";"2.67";"26";"CN1CCCN(c2nc(-c3ccncc3)cnc2N2CCCCC2)CC1";"IC50";"'='";"18000.0";"nM";"4.75";"";"";"UO_0000065";"13.46";"0.25";"2.07";"9.81";"0";"CHEMBL1074822";"Inhibition of human recombinant ROCK1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157736";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL3926492";"";"0";"311.37";"0";"2.92";"BDBM199283";"O=C(NCc1cccnc1)Nc1nc(-c2ccncc2)cs1";"IC50";"'='";"910.0";"nM";"6.04";"";"354438";"UO_0000065";"19.40";"0.38";"3.12";"7.57";"0";"CHEMBL3887786";"Inhibition Assay: Attention was focused on exploring, in turn, the SAR around the phenyl ring A, branching and substitution at the benzylic position, urea linkage of 1aa, without varying the [4-(4-pyridinyl)-2-thiazolyl] terminus (FIG. 4). The [4-(4-pyridinyl)-2-thiazolyl] group was believed to act as a hinge-binding moiety with the nitrogen of the pyridyl H-bonding to the back bone NH of the hinge Met156, as seen in the crystal complex of ROCK1 with Fasudil (PDB ID 2ESM) (Jacobs, et al., The structure of dimeric ROCK I reveals the mechanism for ligand selectivity, J Biol Chem, 2006, 281:260-8).All compounds were systematically screened against ROCK1 and ROCK2. IC50 values were systematically determined only for compounds that inhibit 40% of ROCK1 kinase activities at 50 μM.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886451";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL3900632";"";"0";"367.44";"0";"2.35";"BDBM199324";"O=C(Nc1nc(-c2ccncc2)cs1)N1CCN(c2ccncn2)CC1";"IC50";"'='";"41390.0";"nM";"4.38";"";"354481";"UO_0000065";"11.93";"0.23";"2.03";"5.03";"0";"CHEMBL3887786";"Inhibition Assay: Attention was focused on exploring, in turn, the SAR around the phenyl ring A, branching and substitution at the benzylic position, urea linkage of 1aa, without varying the [4-(4-pyridinyl)-2-thiazolyl] terminus (FIG. 4). The [4-(4-pyridinyl)-2-thiazolyl] group was believed to act as a hinge-binding moiety with the nitrogen of the pyridyl H-bonding to the back bone NH of the hinge Met156, as seen in the crystal complex of ROCK1 with Fasudil (PDB ID 2ESM) (Jacobs, et al., The structure of dimeric ROCK I reveals the mechanism for ligand selectivity, J Biol Chem, 2006, 281:260-8).All compounds were systematically screened against ROCK1 and ROCK2. IC50 values were systematically determined only for compounds that inhibit 40% of ROCK1 kinase activities at 50 μM.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886451";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL483387";"";"0";"439.49";"1";"5.01";"11";"CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2cccc(C)c2)N1";"IC50";"'='";"129.0";"nM";"6.89";"";"";"UO_0000065";"15.68";"0.29";"1.88";"8.38";"0";"CHEMBL987092";"Inhibition of human recombinant ROCK1 kinase expressed in insect Sf9 cells by SPA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142520";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3308860";""
"CHEMBL575741";"";"0";"388.48";"0";"2.00";"1A";"c1ccc2c(c1)CC(Nc1nc(Nc3ccncc3)nc(N3CCNCC3)n1)C2";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"19.36";"0.35";"5.52";"8.28";"0";"CHEMBL1054436";"Inhibition of ROCK1 in human THP1 cells assessed as inhibition of MCP1-induced cell migration";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154592";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3307574";""
"CHEMBL575974";"";"0";"387.49";"0";"2.60";"4C";"c1ccc(Nc2nc(NC3Cc4ccccc4C3)nc(N3CCNCC3)n2)cc1";"IC50";"'='";"7400.0";"nM";"5.13";"";"";"UO_0000065";"13.24";"0.24";"2.53";"6.58";"0";"CHEMBL1054435";"Inhibition of ROCK1 by IMAP assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154592";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL575562";"";"0";"402.51";"0";"2.39";"5F";"C[C@H]1CN(c2nc(Nc3ccncc3)nc(NC3Cc4ccccc4C3)n2)CCN1";"IC50";"'='";"135.0";"nM";"6.87";"";"";"UO_0000065";"17.07";"0.31";"4.48";"7.56";"0";"CHEMBL1054435";"Inhibition of ROCK1 by IMAP assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154592";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL575562";"";"0";"402.51";"0";"2.39";"5F";"C[C@H]1CN(c2nc(Nc3ccncc3)nc(NC3Cc4ccccc4C3)n2)CCN1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1054436";"Inhibition of ROCK1 in human THP1 cells assessed as inhibition of MCP1-induced cell migration";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154592";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3307574";""
"CHEMBL4107027";"";"0";"410.49";"0";"3.96";"BDBM252239";"Cc1n[nH]cc1-c1cc(OCCN(C)C)c(C(=O)N[C@H](C)c2ccccc2)cc1F";"IC50";"'='";"0.2";"nM";"9.70";"";"439356";"UO_0000065";"23.63";"0.44";"5.74";"13.81";"0";"CHEMBL3889185";"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LABCHIP® 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886981";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL3809584";"";"0";"540.60";"1";"4.54";"20";"CC1=C(C(=O)N(C)c2ccc3[nH]ncc3c2)C(c2ccc(F)c(C(=O)NCc3c(C)cccc3C)c2)NC(=O)N1";"IC50";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"10.50";"0.19";"1.14";"4.76";"0";"CHEMBL3811365";"Inhibition of ROCK1 (unknown origin) by ADP-Glo kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3808388";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL1086321";"";"0";"298.80";"1";"5.41";"13";"Cc1c(-c2c[nH]c3ncccc23)sc2ccc(Cl)cc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1117720";"Inhibition of ROCK1 assessed as ATP cunsumption";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155477";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL1922031";"";"0";"431.54";"0";"3.87";"22";"COc1cccc(CN(C)C(=O)c2cc3ccc(-c4cn[nH]c4)cc3n2CCN(C)C)c1";"IC50";"'='";"6900.0";"nM";"5.16";"";"";"UO_0000065";"11.96";"0.22";"1.29";"7.77";"0";"CHEMBL1924422";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921670";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1922045";"";"0";"346.39";"0";"3.50";"12";"COc1cccc(CNC(=O)c2c[nH]c3cc(-c4cn[nH]c4)ccc23)c1";"IC50";"'<'";"1.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1925274";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921667";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1923181";"";"0";"361.41";"0";"3.45";"47, SR8363";"COc1cccc([C@@H](C)NC(=O)c2cc3ccc(-c4cn[nH]c4)nc3[nH]2)c1";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"22.75";"0.42";"4.77";"8.59";"0";"CHEMBL1925274";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921667";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1923172";"";"0";"352.34";"0";"3.77";"38";"O=C(NCc1ccc(F)c(F)c1)c1c[nH]c2cc(-c3cn[nH]c3)ccc12";"IC50";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"21.20";"0.39";"3.70";"10.15";"0";"CHEMBL1925274";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921667";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
