ID,Mol,Smiles,Source
DB03451,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF1A10>,C=C1/C(=C\C=C2\CCC[C@]3(C)[C@@H]2CC[C@@H]3[C@H](C)OCCCC(O)(CC)CC)C[C@H](O)C[C@H]1O,drugbank
DB03452,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF1A80>,C[Si](C)(C)[C@@H](CC(=O)O)C(=O)O,drugbank
DB03453,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF1AF0>,COC(=O)[C@@H](Cc1ccc(C#Cc2ccccc2)cc1)NC(=O)C[C@@H]1CCCN(C(=N)N)C1,drugbank
DB03454,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF1B60>,Cc1cccc(O)c1O,drugbank
DB03455,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF1BD0>,O=C(O)[C@H](NOCCS)c1c[nH]c2ccccc12,drugbank
DB03456,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF1C40>,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1CCN(C#N)C1,drugbank
DB03458,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF1CB0>,CN(CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,drugbank
DB03459,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF1D20>,O=C(O)C[C@H](N=C(O)CP(=O)(O)O)C(=O)O,drugbank
DB03460,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF1D90>,CC(/C=C/C=C(C)/C=C/[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C,drugbank
DB03461,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF1E00>,NC(=O)c1ccc[n+]([C@@H]2O[C@@H](CO[P@@](=O)([O-])O[P@](=O)(O)OC[C@@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@H]3O)[C@H](O)[C@H]2O)c1,drugbank
DB03462,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF1E70>,Cc1c[nH]c(=O)[nH]c1=O,drugbank
DB03465,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF1EE0>,O=C(O)[C@@H](CO)OP(=O)(O)O,drugbank
DB03466,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF1F50>,CC1(C)CCC(C)(C)c2cc([C@@H](O)c3ccc4cc(C(=O)O)ccc4c3)ccc21,drugbank
DB03467,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF1FC0>,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,drugbank
DB03468,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2030>,NS(=O)(=O)c1ccc2c(c1)CNCC2,drugbank
DB03469,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF20A0>,Cc1c(CCC(=O)O)c2n3c1C=C1[N+]4=C(C=C5[N+]6=C(C=c7c(C)c(CCC(=O)O)c(n7[Fe@]346)=C2)C(=O)[C@@]5(C)CC(=O)O)C(=O)[C@]1(C)CC(=O)O,drugbank
DB03470,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2110>,N[C@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCNCCCCNC(=O)CNC(=O)[C@@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O,drugbank
DB03471,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2180>,O=C(O)CC[C@H](CCc1ccccc1)NC(=O)CCCCCCc1ccccc1,drugbank
DB03472,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF21F0>,OC[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OCCCCCCC3CCCCC3)O[C@H]2CO)[C@@H](O)[C@H](O)[C@H]1O,drugbank
DB03473,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2260>,CNC(=O)CC[C@H](N)C(=O)O,drugbank
DB03474,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF22D0>,Nc1nc(N)nc(Nc2cc(S(=O)(=O)O)cc3cc(S(=O)(=O)O)c(/N=N/c4ccccc4S(=O)(=O)O)c(O)c23)n1,drugbank
DB03475,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2340>,CCC(CC)Nc1cc(C(=O)O)ccc1N1C(=O)CCC1(CO)CO,drugbank
DB03476,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF23B0>,N=C(N)c1ccc2cc([C@@H]3C[C@H]3c3ccccc3)ccc2c1,drugbank
DB03477,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2420>,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Br)cc2)cc1,drugbank
DB03478,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2490>,CC(=O)O[C@H]1[C@H](O)[C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@H]2O)O[C@@H]1O,drugbank
DB03479,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2500>,CN1C(=O)N[C@]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O,drugbank
DB03480,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2570>,Cc1c(-c2ccc(-c3ccccc3)cc2)nc2ccc(F)cc2c1C(=O)O,drugbank
DB03481,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF25E0>,C[C@H]1Nc2nc(N)[nH]c(=O)c2N2CN(c3ccc(C[C@@H](O)[C@@H](O)[C@H](O)CO[C@H]4O[C@H](CO[P@](=O)(O)O[C@@H](CCC(=O)O)C(=O)O)[C@@H](O)[C@@H]4O)cc3)[C@@H](C)[C@H]12,drugbank
DB03482,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2650>,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@@H](O)[C@@H](O)[C@H](O)CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@H]3O)c2cc1N(C)C,drugbank
DB03483,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF26C0>,NC(=O)[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@@H](CCC(=O)O)NC(=O)c1ccccc1,drugbank
DB03484,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2730>,NCCO[P@](=O)(O)OC[C@@H](O)CO,drugbank
DB03485,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF27A0>,C[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,drugbank
DB03486,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2810>,Nc1nc2c(ncn2[C@@H]2O[C@@H](CO[P@](=O)(O)CP(=O)(O)O)[C@H](O)[C@H]2O)c(=O)[nH]1,drugbank
DB03487,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2880>,N[C@@H]1CC(=O)NC1=O,drugbank
DB03488,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF28F0>,O=c1ccn([C@@H]2O[C@@H](CO[P@@](=O)(O)O[P@](=O)(O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3F)[C@H](O)[C@H]2O)c(=O)[nH]1,drugbank
DB03489,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2960>,O=C(O)C(=O)C[C@H](O)[C@@H](O)CO,drugbank
DB03490,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF29D0>,c1ccc2c(c1)Cc1c-2n[nH]c1-c1ccncc1,drugbank
DB03491,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2A40>,Nc1nc2c(ncn2[C@H]2C[C@@H](O)[C@H](CO[P@@](=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,drugbank
DB03493,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2AB0>,C[n+]1cn([C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,drugbank
DB03494,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2B20>,CC(C)COc1cccc(-c2nc3cc(C(N)=[NH2+])c(F)cc3[nH]2)c1[O-],drugbank
DB03495,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2B90>,C[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@@H]3O[C@H](O)[C@@H](O)[C@H](O)[C@H]3O)O[C@H]2CO)[C@H](O)[C@@H](O)[C@H]1N[C@@H]1C=C(CO)[C@@H](O)[C@H](O)[C@@H]1O,drugbank
DB03496,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2C00>,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,drugbank
DB03498,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2C70>,O=P([O-])([O-])CS,drugbank
DB03499,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2CE0>,O=C(O)C[C@@H](O)C(=O)[O-],drugbank
DB03500,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2D50>,CCCCCCCCCCCCCCCCCCCCCCC(=O)O,drugbank
DB03501,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2DC0>,O=c1ccn([C@@H]2O[C@H](CO[P@@](=O)(O)O[P@@](=O)(O)O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,drugbank
DB03502,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2E30>,N[C@H](C[C@H](O)SC[C@@H](N)C=O)C(=O)O,drugbank
DB03503,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2EA0>,CCCN(C)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,drugbank
DB03504,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2F10>,CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2Cl)nc2c(N)ncnc21,drugbank
DB03505,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2F80>,Nc1ccc2nc(N)nc(O)c2c1,drugbank
DB03507,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF2FF0>,O=C1c2cc3sc(-c4cccc([N+](=O)[O-])c4)cc3n2C(=S)N1CCCN1CCOCC1,drugbank
DB03508,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3060>,CCOCCOCCOC,drugbank
DB03509,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF30D0>,NC(=O)c1cccc2ncc(-c3ccc(Cl)cc3)nc12,drugbank
DB03510,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3140>,O=P(O)(O)OC[C@@H]1O[C@@H](n2cnc3c(OP(=O)(O)O)ncnc32)[C@H](O)[C@H]1O,drugbank
DB03511,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF31B0>,O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,drugbank
DB03512,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3220>,O=c1ccn([C@@H]2O[C@@H](CO)[C@H]3O[V](=O)(O)(O)O[C@@H]32)c(=O)[nH]1,drugbank
DB03514,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3290>,C=Cc1ccc(O)c(OC)c1,drugbank
DB03515,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3300>,C[C@]12CCc3c(ccc4cc(O)ccc34)[C@@H]1CCC2=O,drugbank
DB03516,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3370>,C#Cc1c[nH]c(=O)[nH]c1=O,drugbank
DB03517,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF33E0>,CSCC(=O)[O-],drugbank
DB03518,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3450>,C[C@@](O)(CCO)CC(=O)[O-],drugbank
DB03519,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF34C0>,CCC[C@H](N)C(=O)O,drugbank
DB03522,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3530>,N[C@@H](CC(=O)OCC(=O)O)C(=O)O,drugbank
DB03523,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF35A0>,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,drugbank
DB03524,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3610>,NCCCN1CCN(CCCNC(=O)c2cc(NC(=O)Cc3cccs3)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)CC1,drugbank
DB03525,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3680>,O=P(O)(O)Oc1cccc2c1NCCC2,drugbank
DB03526,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF36F0>,COc1ccc(CNS(=O)(=O)c2ccc(S(N)(=O)=O)s2)cc1,drugbank
DB03528,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3760>,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O,drugbank
DB03530,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF37D0>,C=C1CS[C@@H]([C@@H](C=O)NC(=O)/C(=N/OC(C)(C)C(=O)O)c2csc(N)n2)N=C1C(=O)O,drugbank
DB03531,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3840>,Cc1cc2c(cc1C)[n+](C(=O)C(C)C)c1c(=O)[nH]c(=O)nc-1n2C[C@@H](O)[C@@H](O)[C@H](O)CO[P@@](=O)([O-])O[P@](=O)(O)OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1O,drugbank
DB03532,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF38B0>,Nc1nc2c(ncn2[C@@H]2O[C@@H](CO[P@](=O)(O)C[P@@](=O)(O)OP(=O)(O)O)[C@H](O)[C@H]2O)c(=O)[nH]1,drugbank
DB03533,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3920>,O=C1N[C@H]2NC(=O)N[C@H]2N1,drugbank
DB03534,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3990>,CC(=O)N(C)Cc1cc(C(=O)N(C)Cc2cc3ccccc3n2C)ccc1N,drugbank
DB03535,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3A00>,O=C[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1,drugbank
DB03536,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3A70>,CC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)N)NC(=O)OCc1ccccc1,drugbank
DB03537,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3AE0>,N[C@H](CO)[C@H]1N[C@@H](Cc2ccc(O)cc2)C(=O)N1CC(=O)O,drugbank
DB03539,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3B50>,C=NC1=N[C@@H]2[C@H](O)[C@@H](O)[C@H](CO)[C@@H]2O1,drugbank
DB03540,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3BC0>,O=C1C[C@@H]2CC[C@H]1C2,drugbank
DB03541,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3C30>,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,drugbank
DB03542,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3CA0>,O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,drugbank
DB03543,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3D10>,O=C(O)c1ccccc1NC[C@H](O)[C@@H](O)[C@H](O)COP(=O)(O)O,drugbank
DB03544,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3D80>,N[C@@H](CSP(=O)(O)O)C(=O)O,drugbank
DB03546,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3DF0>,N[C@H]1NC(=O)[C@H](CCC[C@@H](c2ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc2)C(O)(O)C(F)(F)F)[C@@H](N)N1,drugbank
DB03548,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3E60>,O=C(O)[C@@]1(O)C[C@H](O)[C@@H](O)[C@H]([C@H](O)CO)O1,drugbank
DB03549,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3ED0>,O=C(CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)Nc1ccc([N+](=O)[O-])cc1,drugbank
DB03550,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF3F40>,CC1(C)S[C@H]2[C@H](NC(=O)CCC[C@H](N)C(=O)O)C(=O)N2[C@@H]1C(=O)O,drugbank
DB03551,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4040>,O=C1NC=N[C@H]2C(CN3C[C@H](CO)[C@@H](O)C3)=CN[C@@H]12,drugbank
DB03552,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF40B0>,N[C@@H](Cc1cccc(O)c1)C(=O)O,drugbank
DB03553,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4120>,O=C(O)CCCC(=O)O,drugbank
DB03554,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4190>,O=c1[nH]cc(I)c(=O)[nH]1,drugbank
DB03556,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4200>,CCOCCOCCOCCOCCOCCOCCOCCOCCO,drugbank
DB03557,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4270>,NC(=O)[C@@H](CS)NC(=O)CCCCCNC(=O)[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@@H](CC(=O)O)NC(=O)Cc1ccc(C(F)(F)P(=O)(O)O)cc1,drugbank
DB03558,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF42E0>,O=C(O)CCNC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1,drugbank
DB03559,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4350>,O=CNC1CCCCC1,drugbank
DB03560,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF43C0>,O=Cc1ccc(O)cc1,drugbank
DB03562,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4430>,O=C1CCN([C@@H]2C[C@H](O)[C@@H](CO)O2)C(=O)N1,drugbank
DB03564,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF44A0>,C[C@H](O)CC(C)(C)O,drugbank
DB03565,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4510>,CCCCCCCCOC[C@@H](CO[P@@](=O)(O)OCCN)O[P@](=O)(O)CCCCCCC,drugbank
DB03566,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4580>,NCCCCNCCCN,drugbank
DB03567,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF45F0>,CC(=O)N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CO)O[C@@H]1O,drugbank
DB03568,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4660>,CCCC(=O)O,drugbank
DB03569,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF46D0>,O=C(O)C1=C[C@H](O)[C@H](O)[C@@H](O)O1,drugbank
DB03570,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4740>,C[N+](CO)(CO)CO,drugbank
DB03571,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF47B0>,Nc1nc(O)c2nn(-c3cccc(C(=O)NCc4cc(Cl)cc(Cl)c4)c3)nc2n1,drugbank
DB03572,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4820>,NC(=O)c1cn([C@@H](CO)CCc2cccc3ccccc23)cn1,drugbank
DB03573,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4890>,CC(C)CCNC(=O)[C@@H](CCc1ccccc1)NC(=O)[C@@H](O)CC(=O)O,drugbank
DB03574,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4900>,CC1=O->[Fe]2345<-O=C(C)N(CCC[C@H]6NC(=O)[C@@H](CCCN(C(C)=O->2)O3)NC(=O)[C@@H](CCCN1O4)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC6=O)O5,drugbank
DB03575,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4970>,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,drugbank
DB03576,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF49E0>,Cc1ncc(COP(=O)(O)O)c(CN[C@@H](C(=O)O)[C@@H](C)O)c1O,drugbank
DB03577,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4A50>,O=P(O)(O)[C@@H](NCc1ccccc1)c1ccccc1,drugbank
DB03578,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4AC0>,CC(=O)C(N)=O,drugbank
DB03581,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4B30>,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)COP(=O)(O)O,drugbank
DB03582,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4BA0>,NCCC[C@@H](NC(=O)CCC(=O)O)C(=O)O,drugbank
DB03583,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4C10>,C[C@@]1(O)/C(=C2/C(=O)Nc3ccc(S(=O)(=O)N4CCC(O)CC4)cc32)Nc2ccccc21,drugbank
DB03584,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4C80>,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1S,drugbank
DB03585,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4CF0>,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,drugbank
DB03586,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4D60>,[O-][C@H]1O[C@@H](F)[C@H](O)[C@@H](O)[C@@H]1O,drugbank
DB03587,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4DD0>,CC(=O)C=O,drugbank
DB03588,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4E40>,O=C(O)C(c1ccccc1)c1ccccc1,drugbank
DB03589,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4EB0>,O=C(O)C(=O)C(=O)O,drugbank
DB03590,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4F20>,N[C@@H](CCC[C@H](N)C(=O)O)C(=O)O,drugbank
DB03591,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF4F90>,CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)N[C@@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,drugbank
DB03592,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF5000>,Nc1nc2ncc(COP(=O)(O)O)nc2c(=O)[nH]1,drugbank
DB03593,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF5070>,C[n+]1cn([C@@H]2O[C@@H](COP(=O)(O)O)[C@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,drugbank
DB03595,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF50E0>,NC(=[NH2+])c1ccc2[nH]c(-c3cc(OC(F)(F)F)ccc3[O-])nc2c1,drugbank
DB03596,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF5150>,CC[C@H](CNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc2[nH]ccc2c1,drugbank
DB03597,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF51C0>,N[C@@H](CCC(=O)N[C@H](CSCc1ccccc1I)C(=O)NCC(=O)O)C(=O)O,drugbank
DB03598,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF5230>,COc1cccc(N2C(CN3CCOCC3)=Cc3cc(S(N)(=O)=O)sc3S2(=O)=O)c1,drugbank
DB03600,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF52A0>,CCCCCCCCCC(=O)O,drugbank
DB03601,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF5310>,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21,drugbank
DB03602,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF5380>,N[C@@H](CCC(=O)N[C@H](CSCc1ccccc1)C(=O)NCC(=O)O)C(=O)O,drugbank
DB03603,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF53F0>,O=C([O-])[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)[O-],drugbank
DB03604,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF5460>,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,drugbank
DB03605,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF54D0>,O=C(O)[C@@H](Cc1ccccc1)N(Cc1cccc(C(F)(F)F)c1)C(=O)c1ccc(Cl)cc1Cl,drugbank
DB03606,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF5540>,COc1ccc([C@H]2CNC(=O)C2)cc1OC1CCCC1,drugbank
DB03607,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF55B0>,CC(=O)N[C@H](Cc1ccc(Cl)cc1)[B-](O)(O)OC[C@H](N)C(=O)O,drugbank
DB03608,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF5620>,N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1,drugbank
DB03609,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF5690>,Nc1nc2c(ncn2[C@H]2O[C@H](CO)C[C@@H]2O)c(=O)[nH]1,drugbank
DB03610,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF5700>,Oc1ccc(C(F)(F)F)cc1,drugbank
DB03611,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF5770>,CO/C=C/[C@@H](N)C(=O)O,drugbank
DB03612,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF57E0>,C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1OP(=O)(O)O,drugbank
DB03613,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF5850>,CC(C)(CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSCC(=O)c1ccc(O)cc1,drugbank
DB03614,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF58C0>,CC1=C2N3[C@@H]4[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)n2c[n+](c5cc(C)c(C)cc52)[Co-3]325(C)[N+]3=C1[C@@H](CCC(N)=O)C(C)(C)C3=CC1=[N+]2C(=C(C)C2=[N+]5[C@]4(C)[C@@](C)(CC(N)=O)[C@@H]2CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]1CCC(N)=O,drugbank
DB03615,<rdkit.Chem.rdchem.Mol object at 0x000002217AEF5930>,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](O[C@@H]3O[C@@H](CO)[C@H](O)[C@H]3O)[C@H](O)[C@@H](N)C[C@H]2N)[C@@H](N)[C@H](O)[C@H]1O,drugbank
